125;231;212;173;land;false;marsh;2
126;222;49;248;land;false;plains;2
127;223;228;137;land;false;plains;2
128;198;205;145;land;false;plains;2
129;117;199;221;land;false;plains;2
130;168;234;184;land;false;plains;2
131;230;143;159;land;false;plains;2
132;223;209;210;land;false;plains;2
133;219;118;232;land;false;plains;2
134;216;178;144;land;false;desert;2
135;199;254;235;land;true;urban;2
136;152;135;218;land;false;plains;2
137;160;153;231;land;false;plains;2
138;166;189;246;land;false;plains;2
139;125;163;245;land;false;plains;2
140;168;254;115;land;false;plains;2
141;212;97;237;land;true;plains;2
142;198;132;240;land;false;mountain;2
143;218;83;221;land;false;plains;2
144;251;151;126;land;false;plains;2
145;254;186;86;land;false;plains;2
146;216;177;151;land;true;plains;2
147;246;249;128;land;false;plains;2
148;244;251;231;land;false;plains;2
149;221;177;124;land;false;plains;2
150;85;252;182;land;false;plains;2
151;210;180;213;land;false;plains;2
152;225;246;55;land;false;plains;2
153;206;194;221;land;false;plains;2
154;182;214;219;land;false;plains;2
155;232;210;233;land;false;marsh;2
156;249;49;233;land;false;plains;2
157;219;249;209;land;false;plains;2
158;177;200;225;land;false;plains;2
159;230;230;146;land;false;plains;2
160;142;143;238;land;false;plains;2
161;252;217;120;land;false;plains;2
162;190;188;126;land;false;plains;2
163;220;240;239;land;false;plains;2
164;243;115;229;land;false;plains;2
165;205;165;233;land;false;plains;2
166;174;112;248;land;false;plains;2
167;198;144;207;land;false;plains;2
168;252;178;151;land;true;plains;2
169;175;250;124;land;false;plains;2
170;246;226;103;land;false;desert;2
171;207;190;241;land;false;plains;2
172;175;234;94;land;true;urban;2
173;201;99;218;land;false;plains;2
174;243;174;148;land;false;plains;2
175;230;129;217;land;false;plains;2
176;155;240;134;land;true;plains;2
177;245;141;248;land;false;plains;2
178;81;239;239;land;false;plains;2
179;226;146;197;land;false;plains;2
180;228;92;253;land;false;plains;2
181;200;189;205;land;false;plains;2
182;75;227;200;land;false;plains;2
183;164;217;199;land;false;plains;2
184;195;242;207;land;false;mountain;2
185;250;171;233;land;true;plains;2
186;180;184;141;land;false;plains;2
187;229;74;213;land;true;urban;2
188;230;61;235;land;false;plains;2
189;164;192;250;land;false;plains;2
190;248;176;98;land;false;plains;2
191;184;243;199;land;false;plains;2
192;252;58;234;land;false;plains;2
193;254;58;225;land;false;plains;2
194;245;167;203;land;false;marsh;2
195;88;248;245;land;false;plains;2
196;151;240;136;land;true;plains;2
197;233;247;157;land;false;plains;2
198;84;242;246;land;false;plains;2
199;253;212;40;land;false;plains;2
200;198;116;200;land;false;plains;2
201;191;234;188;land;false;plains;2
202;185;147;214;land;false;marsh;2
203;203;237;243;land;false;plains;2
204;220;237;137;land;false;plains;2
205;244;169;216;land;false;plains;2
206;243;223;184;land;false;desert;2
207;239;169;230;land;false;hills;2
208;105;224;237;land;false;mountain;2
209;119;252;243;land;false;plains;2
210;115;252;188;land;false;desert;2
211;213;78;215;land;false;plains;2
212;254;110;235;land;false;desert;2
213;252;168;135;land;false;plains;2
214;199;108;225;land;false;desert;2
215;225;213;92;land;false;plains;2
216;235;126;187;land;true;urban;2
217;210;178;130;land;false;plains;2
218;209;149;182;land;false;plains;2
219;220;218;246;land;false;mountain;2
220;211;196;151;land;false;plains;2
221;152;131;232;land;false;plains;2
222;129;234;207;land;false;plains;2
223;187;176;211;land;false;plains;2
224;219;237;168;land;false;plains;2
225;244;197;83;land;false;mountain;2
226;233;72;210;land;false;plains;2
227;202;187;223;land;false;plains;2
228;165;247;130;land;false;plains;2
229;181;175;241;land;false;plains;2
230;177;178;181;land;false;desert;2
231;196;153;170;land;false;plains;2
232;178;153;243;land;false;plains;2
233;180;144;201;land;false;plains;2
234;209;227;129;land;false;plains;2
235;196;173;215;land;true;plains;2
236;246;207;136;land;false;plains;2
237;215;113;249;land;false;plains;2
238;200;176;215;land;false;plains;2
239;230;51;242;land;false;plains;2
240;87;168;248;land;false;plains;2
241;221;173;118;land;false;plains;2
242;233;130;232;land;false;plains;2
243;96;245;193;land;false;plains;2
244;249;222;148;land;true;urban;2
245;209;253;54;land;true;urban;2
246;230;75;229;land;false;plains;2
247;219;85;210;land;false;plains;2
248;204;227;200;land;false;plains;2
249;249;238;37;land;false;plains;2
250;206;131;185;land;false;mountain;2
251;113;205;209;land;true;plains;2
252;175;204;244;land;false;plains;2
253;222;133;198;land;false;desert;2
254;205;254;95;land;false;plains;2
255;154;203;179;land;false;plains;2
256;189;210;112;land;false;plains;2
257;129;217;158;land;true;plains;2
258;227;245;213;land;false;plains;2
259;91;226;192;land;false;mountain;2
260;74;206;222;land;false;plains;2
261;142;247;206;land;false;plains;2
262;119;239;205;land;false;plains;2
263;31;249;222;land;false;plains;2
264;240;130;145;land;true;plains;2
265;155;202;220;land;false;plains;2
266;222;63;250;land;false;plains;2
267;212;172;191;land;false;forest;2
268;221;117;168;land;false;plains;2
269;228;234;121;land;false;plains;2
270;64;232;205;land;false;plains;2
271;163;237;140;land;true;plains;2
272;236;244;184;land;false;plains;2
273;249;59;214;land;false;plains;2
274;246;204;218;land;false;plains;2
275;222;204;246;land;true;urban;2
276;195;175;177;land;false;mountain;2
277;230;216;188;land;false;plains;2
278;105;206;247;land;false;plains;2
279;238;184;177;land;false;plains;2
280;232;194;157;land;false;mountain;2
281;234;182;249;land;false;plains;2
282;101;205;232;land;false;plains;2
283;187;157;187;land;false;plains;2
284;185;196;221;land;false;plains;2
285;110;167;242;land;false;plains;2
286;167;179;236;land;true;plains;2
287;247;208;224;land;false;plains;2
288;69;249;253;land;false;plains;2
289;238;79;191;land;false;plains;2
290;171;189;245;land;false;plains;2
291;230;243;45;land;false;plains;2
292;231;158;222;land;false;plains;2
293;229;211;68;land;false;plains;2
294;158;182;252;land;false;plains;2
295;138;142;227;land;false;plains;2
296;237;104;166;land;false;plains;2
297;175;230;149;land;false;plains;2
298;232;220;190;land;false;plains;2
299;220;232;177;land;false;plains;2
300;166;189;197;land;false;plains;2
301;239;87;219;land;false;plains;2
302;171;226;247;land;false;plains;2
303;152;196;168;land;false;desert;2
304;152;233;231;land;false;plains;2
305;236;214;204;land;false;plains;2
306;227;171;127;land;false;plains;2
307;248;245;214;land;false;plains;2
308;182;221;220;land;true;plains;2
309;211;249;152;land;false;plains;2
310;252;170;191;land;false;plains;2
311;240;110;210;land;false;plains;2
312;238;115;189;land;true;urban;2
313;82;211;209;land;false;plains;2
314;211;235;127;land;false;desert;2
315;217;192;176;land;true;urban;2
316;42;210;254;land;true;plains;2
317;235;133;133;land;false;plains;2
318;207;191;161;land;false;desert;2
319;159;147;201;land;false;plains;2
320;175;249;95;land;false;plains;2
321;216;112;242;land;true;plains;2
322;213;97;229;land;false;plains;2
323;224;208;136;land;false;plains;2
324;131;246;233;land;false;plains;2
325;202;128;219;land;false;plains;2
326;236;228;196;land;false;plains;2
327;229;241;225;land;false;plains;2
328;236;251;78;land;false;plains;2
329;237;198;191;land;false;plains;2
330;210;197;133;land;false;plains;2
331;246;235;107;land;false;plains;2
332;117;217;202;land;false;plains;2
333;231;208;249;land;false;plains;2
334;161;228;251;land;false;plains;2
335;147;216;152;land;false;plains;2
336;214;176;138;land;false;plains;2
337;239;209;107;land;false;marsh;2
338;205;214;236;land;false;plains;2
339;126;234;233;land;false;plains;2
340;213;178;145;land;false;plains;2
341;102;248;214;land;true;plains;2
342;171;163;230;land;false;plains;2
343;250;125;130;land;false;plains;2
344;234;235;82;land;false;plains;2
345;240;225;195;land;false;plains;2
346;163;195;164;land;false;desert;2
347;105;194;247;land;true;plains;2
348;137;226;167;land;false;plains;2
349;244;221;129;land;false;plains;2
350;130;182;214;land;false;plains;2
351;164;206;188;land;false;plains;2
352;144;227;216;land;false;desert;2
353;254;237;229;land;false;plains;2
354;167;220;115;land;false;plains;2
355;235;239;153;land;false;marsh;2
356;221;217;78;land;false;plains;2
357;109;218;236;land;false;plains;2
358;253;202;156;land;true;plains;2
359;187;242;169;land;false;desert;2
360;241;221;73;land;false;marsh;2
361;151;174;246;land;false;plains;2
362;223;221;184;land;false;plains;2
363;244;132;228;land;false;plains;2
364;248;77;218;land;false;plains;2
365;123;232;181;land;false;plains;2
366;146;141;217;land;true;urban;2
367;123;212;234;land;false;plains;2
368;248;125;206;land;false;plains;2
369;177;72;253;land;false;plains;2
370;249;99;224;land;false;plains;2
371;219;215;91;land;false;plains;2
372;230;169;204;land;false;plains;2
373;252;156;113;land;false;plains;2
374;245;226;181;land;false;marsh;2
375;136;205;239;land;false;plains;2
376;108;253;216;land;false;plains;2
377;140;174;213;land;false;marsh;2
378;210;163;137;land;false;desert;2
379;241;178;136;land;false;plains;2
380;170;158;180;land;false;plains;2
381;236;207;60;land;false;plains;2
382;114;179;231;land;false;plains;2
383;235;249;170;land;false;plains;2
384;221;218;254;land;false;plains;2
385;124;251;247;land;true;plains;2
386;226;253;123;land;false;plains;2
387;215;92;235;land;false;plains;2
388;226;223;161;land;false;plains;2
389;246;93;163;land;true;plains;2
390;227;213;217;land;false;plains;2
391;182;204;168;land;false;desert;2
392;188;244;83;land;false;plains;2
393;152;150;233;land;false;plains;2
394;214;238;83;land;false;plains;2
395;211;157;164;land;false;plains;2
396;206;196;239;land;false;plains;2
397;236;109;191;land;true;plains;2
398;235;113;192;land;false;plains;2
399;241;222;79;land;false;mountain;2
400;223;254;107;land;false;plains;2
401;152;129;241;land;false;plains;2
402;234;217;219;land;false;plains;2
403;84;222;201;land;false;plains;2
404;213;249;182;land;false;plains;2
405;183;105;225;land;false;plains;2
406;96;233;209;land;true;plains;2
407;133;237;227;land;false;plains;2
408;170;142;232;land;false;plains;2
409;180;234;124;land;false;plains;2
410;204;151;232;land;false;plains;2
411;185;171;222;land;false;desert;2
412;240;180;98;land;false;plains;2
413;74;234;230;land;false;plains;2
414;189;217;235;land;false;plains;2
415;138;237;220;land;false;plains;2
416;191;116;215;land;false;plains;2
417;225;187;123;land;false;plains;2
418;112;203;221;land;false;plains;2
419;149;181;192;land;true;plains;2
420;74;245;254;land;true;plains;2
421;198;128;232;land;false;plains;2
422;198;243;254;land;false;plains;2
423;163;234;251;land;false;plains;2
424;224;149;171;land;false;plains;2
425;253;96;205;land;false;plains;2
426;203;141;190;land;true;urban;2
427;130;214;177;land;false;plains;2
428;133;194;223;land;false;plains;2
429;218;231;189;land;false;plains;2
430;249;188;229;land;false;plains;2
431;188;252;230;land;false;plains;2
432;231;206;230;land;false;plains;2
433;245;204;204;land;true;plains;2
434;137;196;174;land;false;plains;2
435;164;229;132;land;false;plains;2
436;241;122;185;land;false;plains;2
437;254;99;182;land;false;plains;2
438;135;199;221;land;false;plains;2
439;62;230;210;land;false;plains;2
440;198;167;153;land;false;plains;2
441;57;219;237;land;false;plains;2
442;221;197;192;land;true;plains;2
443;248;73;200;land;false;plains;2
444;243;227;253;land;true;urban;2
445;230;216;103;land;false;plains;2
446;189;248;119;land;false;plains;2
447;237;219;123;land;false;plains;2
448;123;149;247;land;false;plains;2
449;234;234;79;land;false;plains;2
450;196;252;163;land;false;plains;2
451;151;240;187;land;true;plains;2
452;125;236;245;land;false;plains;2
453;223;106;241;land;true;plains;2
454;216;198;108;land;false;plains;2
455;193;133;204;land;false;plains;2
456;141;204;202;land;false;mountain;2
457;193;107;247;land;false;plains;2
458;176;246;105;land;true;urban;2
459;147;176;207;land;false;plains;2
460;152;237;139;land;false;plains;2
461;252;236;161;land;false;plains;2
462;253;203;180;land;false;desert;2
463;232;230;49;land;true;plains;2
464;140;206;238;land;false;plains;2
465;194;253;69;land;false;plains;2
466;208;245;240;land;false;plains;2
467;180;242;168;land;true;urban;2
468;219;237;67;land;false;plains;2
469;134;213;202;land;false;plains;2
470;222;211;229;land;false;plains;2
471;217;175;171;land;true;urban;2
472;223;250;183;land;false;plains;2
473;143;222;206;land;false;plains;2
474;175;119;233;land;false;desert;2
475;231;228;242;land;false;plains;2
476;215;246;115;land;false;plains;2
477;90;240;201;land;false;plains;2
478;93;221;248;land;false;plains;2
479;194;180;209;land;false;plains;2
480;230;160;190;land;false;plains;2
481;227;98;203;land;false;plains;2
482;218;115;196;land;true;plains;2
483;103;251;156;land;false;plains;2
484;137;220;149;land;false;plains;2
485;141;186;209;land;false;plains;2
486;159;176;227;land;false;desert;2
487;244;74;215;land;true;plains;2
488;167;201;138;land;false;plains;2
489;151;214;187;land;false;plains;2
490;159;131;251;land;false;plains;2
491;197;253;212;land;false;desert;2
492;250;150;175;land;false;plains;2
493;173;232;227;land;false;plains;2
494;181;113;242;land;false;plains;2
495;227;139;226;land;false;plains;2
496;185;158;250;land;false;plains;2
497;83;214;254;land;false;plains;2
498;205;74;241;land;false;plains;2
499;123;240;194;land;false;plains;2
500;232;141;225;land;false;plains;2
501;252;248;146;land;false;plains;2
502;246;191;219;land;false;plains;2
503;47;236;221;land;false;plains;2
504;124;200;179;land;false;plains;2
505;185;173;187;land;false;plains;2
506;217;252;185;land;false;plains;2
507;170;243;173;land;false;plains;2
508;103;248;214;land;true;urban;2
509;180;212;124;land;false;plains;2
510;223;102;246;land;false;plains;2
511;211;199;146;land;false;plains;2
512;191;190;252;land;false;plains;2
513;228;188;102;land;false;plains;2
514;227;202;235;land;false;plains;2
515;135;220;162;land;false;plains;2
516;152;205;186;land;false;plains;2
517;218;213;128;land;false;plains;2
518;225;79;200;land;true;plains;2
519;234;153;136;land;false;marsh;2
520;209;164;237;land;false;desert;2
521;222;133;215;land;false;desert;2
522;254;235;49;land;false;plains;2
523;112;216;208;land;false;plains;2
524;148;112;252;land;false;plains;2
525;228;231;47;land;true;urban;2
526;32;238;241;land;false;plains;2
527;172;183;151;land;false;plains;2
528;239;143;127;land;false;marsh;2
529;208;247;149;land;false;plains;2
530;184;225;167;land;false;plains;2
531;245;89;232;land;false;plains;2
532;250;225;147;land;false;plains;2
533;231;90;181;land;false;desert;2
534;118;172;215;land;false;plains;2
535;221;201;103;land;false;plains;2
536;214;55;249;land;false;plains;2
537;231;199;248;land;false;plains;2
538;127;177;210;land;false;plains;2
539;254;115;179;land;false;mountain;2
540;235;85;229;land;false;plains;2
541;254;193;186;land;false;plains;2
542;254;94;231;land;false;plains;2
543;144;245;166;land;false;plains;2
544;70;236;198;land;false;plains;2
545;136;252;152;land;false;plains;2
546;114;232;155;land;false;plains;2
547;229;209;84;land;false;desert;2
548;208;248;65;land;true;urban;2
549;229;220;74;land;false;hills;2
550;251;120;238;land;false;plains;2
551;68;241;247;land;false;plains;2
552;252;175;185;land;false;plains;2
553;116;253;239;land;false;marsh;2
554;145;218;251;land;false;plains;2
555;214;247;239;land;false;desert;2
556;143;246;128;land;false;plains;2
557;105;229;232;land;false;plains;2
558;178;201;148;land;false;plains;2
559;206;240;206;land;false;plains;2
560;235;237;153;land;false;plains;2
561;134;207;209;land;false;plains;2
562;166;223;228;land;false;plains;2
563;232;164;191;land;true;plains;2
564;191;197;157;land;false;plains;2
565;228;219;145;land;false;plains;2
566;182;229;202;land;false;plains;2
567;95;254;214;land;true;plains;2
568;73;210;242;land;false;plains;2
569;97;248;245;land;true;plains;2
570;227;207;69;land;false;plains;2
571;197;179;221;land;false;plains;2
572;243;183;96;land;false;plains;2
573;176;216;128;land;false;marsh;2
574;235;140;184;land;false;plains;2
575;193;154;170;land;false;plains;2
576;235;190;100;land;false;plains;2
577;240;186;168;land;false;plains;2
578;238;167;129;land;false;plains;2
579;212;121;173;land;false;plains;2
580;253;50;237;land;false;plains;2
581;237;104;202;land;false;plains;2
582;49;247;216;land;false;plains;2
583;110;174;225;land;true;urban;2
584;248;180;88;land;true;plains;2
585;247;114;226;land;false;plains;2
586;205;241;77;land;false;plains;2
587;98;222;212;land;false;plains;2
588;204;213;124;land;false;plains;2
589;226;209;204;land;false;plains;2
590;216;75;235;land;false;plains;2
591;186;202;245;land;false;plains;2
592;254;224;157;land;false;plains;2
593;67;229;229;land;false;plains;2
594;187;249;133;land;false;plains;2
595;202;154;151;land;false;plains;2
596;253;53;213;land;false;plains;2
597;150;205;192;land;true;plains;2
598;214;246;101;land;false;plains;2
599;75;232;196;land;false;plains;2
600;253;226;245;land;false;plains;2
601;249;166;142;land;false;plains;2
602;203;126;195;land;true;urban;2
603;183;190;249;land;false;plains;2
604;194;241;158;land;false;plains;2
605;198;237;223;land;true;plains;2
606;244;218;81;land;true;plains;2
607;122;208;224;land;true;urban;2
608;217;198;152;land;false;plains;2
609;182;203;173;land;false;plains;2
610;168;177;215;land;false;plains;2
611;195;236;102;land;false;plains;2
612;143;250;136;land;false;plains;2
613;201;242;128;land;true;urban;2
614;179;239;205;land;false;plains;2
615;224;241;51;land;false;plains;2
616;231;152;133;land;false;plains;2
617;196;170;137;land;false;plains;2
618;232;183;198;land;false;plains;2
619;238;104;229;land;true;urban;2
620;236;253;26;land;false;plains;2
621;186;221;159;land;false;desert;2
622;177;235;251;land;false;plains;2
623;65;201;251;land;false;plains;2
624;115;141;250;land;false;hills;2
625;215;75;236;land;false;plains;2
626;132;185;221;land;false;plains;2
627;213;245;236;land;false;plains;2
628;192;119;230;land;false;hills;2
629;245;155;195;land;false;plains;2
630;209;221;215;land;true;plains;2
631;144;189;215;land;true;plains;2
632;206;96;237;land;false;plains;2
633;216;193;97;land;false;plains;2
634;240;165;243;land;false;plains;2
635;245;185;96;land;false;plains;2
636;198;225;116;land;false;plains;2
637;146;201;214;land;false;plains;2
638;197;125;209;land;false;plains;2
639;154;171;219;land;false;mountain;2
640;234;247;39;land;false;plains;2
641;163;218;246;land;false;plains;2
642;183;164;159;land;false;plains;2
643;87;196;229;land;false;plains;2
644;148;178;237;land;false;desert;2
645;210;228;203;land;false;desert;2
646;178;242;223;land;false;plains;2
647;233;179;186;land;false;plains;2
648;246;240;226;land;false;mountain;2
649;218;220;215;land;false;plains;2
650;150;170;234;land;false;plains;2
651;235;240;194;land;false;plains;2
652;234;75;219;land;false;plains;2
653;189;93;220;land;false;plains;2
654;251;203;115;land;false;plains;2
655;164;243;218;land;false;plains;2
656;252;224;181;land;false;plains;2
657;144;233;177;land;false;marsh;2
658;109;227;227;land;false;desert;2
659;248;156;198;land;false;plains;2
660;215;251;71;land;false;plains;2
661;252;107;198;land;false;plains;2
662;182;161;230;land;true;plains;2
663;155;193;219;land;false;plains;2
664;134;198;204;land;false;plains;2
665;231;56;250;land;false;desert;2
666;74;254;233;land;false;plains;2
667;230;237;138;land;false;plains;2
668;203;227;186;land;false;plains;2
669;80;220;209;land;false;plains;2
670;219;190;165;land;false;plains;2
671;254;161;236;land;false;plains;2
672;183;194;174;land;false;plains;2
673;244;84;188;land;true;urban;2
674;228;139;154;land;false;plains;2
675;216;227;124;land;false;plains;2
676;154;230;127;land;false;plains;2
677;212;232;81;land;true;urban;2
678;241;227;177;land;false;desert;2
679;242;204;204;land;true;urban;2
680;253;250;139;land;false;plains;2
681;232;153;244;land;false;plains;2
682;182;217;219;land;false;plains;2
683;39;230;237;land;false;plains;2
684;207;248;243;land;false;plains;2
685;188;231;135;land;false;plains;2
686;205;251;210;land;false;plains;2
687;148;242;235;land;false;desert;2
688;213;248;136;land;false;plains;2
689;241;221;252;land;false;plains;2
690;127;212;203;land;false;plains;2
691;206;233;141;land;false;mountain;2
692;183;242;190;land;false;plains;2
693;251;128;212;land;false;plains;2
694;83;235;244;land;false;plains;2
695;76;235;227;land;false;plains;2
696;59;240;242;land;false;plains;2
697;138;220;185;land;false;plains;2
698;241;189;92;land;true;plains;2
699;160;230;166;land;false;plains;2
700;252;61;224;land;false;plains;2
701;122;244;184;land;false;plains;2
702;231;254;178;land;false;plains;2
703;187;240;173;land;false;plains;2
704;162;236;176;land;false;plains;2
705;152;177;245;land;false;plains;2
706;99;215;215;land;false;plains;2
707;139;181;220;land;false;desert;2
708;221;133;177;land;false;plains;2
709;68;233;209;land;false;plains;2
710;152;213;158;land;false;plains;2
711;136;154;223;land;false;plains;2
712;142;229;252;land;false;plains;2
713;178;196;164;land;false;plains;2
714;103;244;174;land;true;plains;2
715;153;153;241;land;false;plains;2
716;252;200;135;land;false;plains;2
717;79;252;213;land;false;marsh;2
718;199;113;196;land;false;plains;2
719;152;212;206;land;true;urban;2
720;73;189;254;land;false;marsh;2
721;250;73;223;land;false;plains;2
722;193;111;203;land;false;plains;2
723;223;197;152;land;false;plains;2
724;168;176;213;land;false;plains;2
725;238;64;242;land;false;desert;2
726;223;111;250;land;false;plains;2
727;204;234;66;land;false;plains;2
728;164;113;252;land;false;plains;2
729;59;226;229;land;false;plains;2
730;46;239;237;land;false;plains;2
731;200;203;214;land;false;marsh;2
732;242;40;246;land;false;plains;2
733;188;210;123;land;true;plains;2
734;246;72;236;land;false;plains;2
735;221;70;240;land;false;plains;2
736;243;172;151;land;false;plains;2
737;76;222;215;land;false;plains;2
738;113;241;153;land;false;plains;2
739;180;241;224;land;false;plains;2
740;246;157;170;land;false;plains;2
741;226;93;202;land;false;desert;2
742;254;193;177;land;false;plains;2
743;186;99;230;land;false;plains;2
744;235;215;163;land;true;urban;2
745;203;120;250;land;false;plains;2
746;203;254;164;land;false;plains;2
747;176;209;124;land;false;plains;2
748;220;196;221;land;false;plains;2
749;203;234;146;land;false;plains;2
750;153;198;239;land;true;plains;2
751;253;241;115;land;false;plains;2
752;139;252;202;land;false;jungle;2
753;186;193;171;land;true;plains;2
754;159;189;254;land;true;urban;2
755;209;71;247;land;false;marsh;2
756;76;234;231;land;false;plains;2
757;181;166;251;land;false;plains;2
758;97;254;251;land;false;plains;2
759;222;226;131;land;false;plains;2
760;223;158;207;land;false;plains;2
761;251;227;189;land;false;plains;2
762;232;31;243;land;true;plains;2
763;81;221;207;land;false;plains;2
764;143;143;250;land;false;plains;2
765;241;179;167;land;true;urban;2
766;195;131;234;land;false;plains;2
767;177;243;231;land;false;plains;2
768;251;204;188;land;false;plains;2
769;210;139;249;land;false;plains;2
770;88;219;221;land;false;plains;2
771;94;243;185;land;false;plains;2
772;131;237;204;land;false;plains;2
773;212;224;158;land;false;mountain;2
774;254;114;157;land;false;plains;2
775;164;155;243;land;true;plains;2
776;219;161;215;land;false;plains;2
777;180;128;223;land;false;plains;2
778;242;218;177;land;false;plains;2
779;248;202;252;land;false;plains;2
780;246;138;238;land;false;plains;2
781;225;129;191;land;false;plains;2
782;197;245;246;land;false;plains;2
783;244;92;236;land;false;marsh;2
784;78;250;246;land;false;plains;2
785;155;185;192;land;false;plains;2
786;157;237;168;land;false;plains;2
787;140;188;210;land;false;plains;2
788;213;207;220;land;false;plains;2
789;206;245;93;land;false;plains;2
790;67;212;249;land;false;plains;2
791;233;124;225;land;false;plains;2
792;232;128;251;land;false;plains;2
793;183;190;153;land;true;plains;2
794;176;194;196;land;false;plains;2
795;139;203;204;land;false;plains;2
796;189;157;175;land;false;plains;2
797;230;247;144;land;false;plains;2
798;214;232;237;land;false;plains;2
799;217;77;238;land;false;plains;2
800;228;46;246;land;false;plains;2
801;220;236;134;land;false;plains;2
802;182;201;122;land;false;plains;2
803;180;236;131;land;false;plains;2
804;189;188;130;land;false;plains;2
805;218;238;213;land;true;urban;2
806;201;221;219;land;false;marsh;2
807;186;155;221;land;true;plains;2
808;240;193;174;land;false;plains;2
809;139;226;153;land;false;plains;2
810;220;194;166;land;false;desert;2
811;226;249;170;land;false;plains;2
812;243;144;159;land;false;plains;2
813;195;186;152;land;false;desert;2
814;232;62;223;land;false;plains;2
815;139;230;230;land;false;plains;2
816;186;236;106;land;false;plains;2
817;147;235;223;land;false;desert;2
818;192;152;161;land;false;plains;2
819;169;201;234;land;false;plains;2
